chr1.s_4817	chr01	99.00	100	1	0	1	100	23617	23716	2.1e-48	190.0
chr1.s_4817	chr01	98.18	55	1	0	1	55	26547730	26547676	9.0e-23	105.0
chr1.s_4817	chr01	100.00	53	0	0	1	53	203281254	203281202	2.4e-22	103.0
chr1.s_4817	chr01	98.11	53	1	0	1	53	277566945	277566893	1.4e-21	101.0
chr1.s_4817	chr01	94.55	55	3	0	1	55	289541462	289541408	1.2e-20	98.0
chr1.s_4817	chr01	98.04	51	1	0	1	51	265411633	265411683	2.1e-20	97.0
chr1.s_4817	chr01	96.23	53	2	0	1	53	5725413	5725465	2.5e-20	97.0
chr1.s_4817	chr01	96.23	53	2	0	1	53	8305977	8306029	2.5e-20	97.0
chr1.s_4817	chr01	96.23	53	2	0	1	53	231705065	231705013	2.5e-20	97.0
chr1.s_4817	chr01	96.23	53	2	0	1	53	252407558	252407506	2.5e-20	97.0
chr1.s_4817	chr01	96.23	53	2	0	1	53	258579574	258579522	2.5e-20	97.0
chr1.s_4817	chr01	96.30	54	2	0	1	54	197396377	197396324	2.6e-20	97.0
chr1.s_4817	chr01	96.08	51	2	0	1	51	192224753	192224703	1.0e-19	95.0
chr1.s_4817	chr01	94.34	53	3	0	1	53	261665100	261665048	1.6e-19	94.0
chr1.s_4817	chr01	96.08	51	2	0	1	51	8497363	8497413	3.3e-19	93.0
chr1.s_4817	chr01	96.08	51	2	0	1	51	187118048	187118098	3.3e-19	93.0
chr1.s_4817	chr01	96.08	51	2	0	1	51	199297758	199297708	3.3e-19	93.0
chr1.s_4817	chr01	96.08	51	2	0	1	51	202939135	202939085	3.3e-19	93.0
chr1.s_4817	chr01	96.08	51	2	0	1	51	238886500	238886450	3.3e-19	93.0
chr1.s_4817	chr01	94.34	53	3	0	1	53	235029276	235029224	5.2e-19	92.0
chr1.s_4817	chr01	94.23	52	3	0	1	52	37176855	37176906	5.9e-19	92.0
chr1.s_4817	chr01	94.23	52	3	0	1	52	15341714	15341765	5.9e-19	92.0
chr1.s_4817	chr01	96.00	50	2	0	1	50	51085984	51086033	1.2e-18	91.0
chr1.s_4817	chr01	96.00	50	2	0	3	52	281308230	281308181	1.2e-18	91.0
chr1.s_4817	chr01	96.00	50	2	0	1	50	277153818	277153769	1.6e-18	91.0
chr1.s_4817	chr01	95.92	49	2	0	1	49	264751657	264751705	2.0e-18	90.0
chr1.s_4817	chr01	96.23	53	1	1	1	53	23815965	23816016	2.5e-18	90.0
chr1.s_4817	chr01	92.16	51	4	0	1	51	65420388	65420438	4.5e-17	86.0
chr1.s_4817	chr01	100.00	36	0	0	17	52	18011400	18011435	2.1e-12	70.0
chr1.s_4817	chr10	100.00	58	0	0	1	58	137504260	137504203	2.5e-25	113.0
chr1.s_4817	chr10	96.30	54	2	0	1	54	80255704	80255757	6.9e-21	98.0
chr1.s_4817	chr10	94.55	55	3	0	1	55	6811689	6811635	1.1e-20	98.0
chr1.s_4817	chr10	98.04	51	1	0	1	51	133783536	133783586	1.8e-20	97.0
chr1.s_4817	chr10	98.04	51	1	0	1	51	101695802	101695752	2.1e-20	97.0
chr1.s_4817	chr10	96.08	51	2	0	1	51	128471164	128471214	3.3e-19	93.0
chr1.s_4817	chr10	96.08	51	2	0	1	51	127370531	127370481	3.3e-19	93.0
chr1.s_4817	chr10	96.08	51	2	0	1	51	33627523	33627473	3.3e-19	93.0
chr1.s_4817	chr10	94.64	56	2	1	1	56	128400792	128400846	6.6e-19	92.0
chr1.s_4817	chr10	97.92	48	1	0	1	48	80632151	80632198	1.1e-18	91.0
chr1.s_4817	chr10	96.00	50	2	0	1	50	126270844	126270795	1.2e-18	91.0
chr1.s_4817	chr10	94.12	51	3	0	1	51	5551496	5551546	2.1e-18	90.0
chr1.s_4817	chr05	100.00	56	0	0	1	56	210510380	210510435	3.8e-24	109.0
chr1.s_4817	chr05	98.15	54	1	0	1	54	162433089	162433142	3.3e-22	103.0
chr1.s_4817	chr05	96.30	54	2	0	1	54	99339449	99339502	2.1e-21	100.0
chr1.s_4817	chr05	100.00	51	0	0	1	51	86530759	86530709	3.2e-21	100.0
chr1.s_4817	chr05	98.11	53	1	0	1	53	28848839	28848787	5.0e-21	99.0
chr1.s_4817	chr05	96.23	53	2	0	1	53	34476780	34476832	8.8e-21	98.0
chr1.s_4817	chr05	96.23	53	2	0	1	53	120521018	120520966	9.9e-21	98.0
chr1.s_4817	chr05	98.04	51	1	0	1	51	146277455	146277505	1.8e-20	97.0
chr1.s_4817	chr05	98.04	51	1	0	1	51	37149618	37149568	1.8e-20	97.0
chr1.s_4817	chr05	94.55	55	3	0	1	55	7247544	7247598	3.5e-20	96.0
chr1.s_4817	chr05	96.08	51	2	0	1	51	39875715	39875765	3.3e-19	93.0
chr1.s_4817	chr05	96.08	51	2	0	1	51	45459269	45459319	3.3e-19	93.0
chr1.s_4817	chr05	96.08	51	2	0	1	51	161392712	161392662	3.3e-19	93.0
chr1.s_4817	chr05	96.08	51	2	0	1	51	16252653	16252603	3.3e-19	93.0
chr1.s_4817	chr05	96.08	51	2	0	1	51	9143187	9143137	3.8e-19	93.0
chr1.s_4817	chr05	98.11	53	0	1	1	53	29218458	29218407	4.5e-19	92.0
chr1.s_4817	chr05	96.00	50	2	0	1	50	138831477	138831428	1.2e-18	91.0
chr1.s_4817	chr05	94.12	51	3	0	1	51	81766265	81766315	2.1e-18	90.0
chr1.s_4817	chr05	94.12	51	3	0	1	51	142275168	142275218	2.4e-18	90.0
chr1.s_4817	chr05	92.45	53	4	0	1	53	78523246	78523298	3.8e-18	89.0
chr1.s_4817	chr05	95.92	49	2	0	1	49	32884227	32884275	5.0e-18	89.0
chr1.s_4817	chr05	90.74	54	5	0	1	54	15885474	15885421	5.2e-18	89.0
chr1.s_4817	chr05	95.83	48	2	0	1	48	6392999	6393046	7.3e-18	88.0
chr1.s_4817	chr05	94.44	54	2	1	1	54	31915461	31915513	1.1e-17	88.0
chr1.s_4817	chr05	94.23	52	2	1	1	52	10259076	10259126	1.9e-16	84.0
chr1.s_4817	chr05	97.67	43	1	0	1	43	1317415	1317373	3.9e-15	79.0
chr1.s_4817	chr05	97.44	39	1	0	1	39	187673477	187673515	2.4e-13	73.0
chr1.s_4817	chr05	100.00	15	0	0	40	54	187673731	187673745	4.1e+00	29.0
chr1.s_4817	chr09	98.21	56	1	0	1	56	148911706	148911761	2.2e-23	107.0
chr1.s_4817	chr09	98.15	54	1	0	1	54	161035149	161035202	3.7e-22	103.0
chr1.s_4817	chr09	96.36	55	2	0	1	55	116090678	116090732	1.7e-21	101.0
chr1.s_4817	chr09	89.23	65	1	1	1	65	45509495	45509553	1.9e-21	100.0
chr1.s_4817	chr09	96.23	53	2	0	1	53	25569498	25569550	8.8e-21	98.0
chr1.s_4817	chr09	96.23	53	2	0	1	53	157413264	157413316	8.8e-21	98.0
chr1.s_4817	chr09	94.55	55	3	0	1	55	160875803	160875857	1.1e-20	98.0
chr1.s_4817	chr09	92.73	55	4	0	1	55	120119914	120119860	6.9e-20	95.0
chr1.s_4817	chr09	96.08	51	2	0	1	51	23409192	23409242	1.2e-19	94.0
chr1.s_4817	chr09	94.34	53	3	0	1	53	22775094	22775146	1.6e-19	94.0
chr1.s_4817	chr09	94.34	53	3	0	1	53	135559053	135559001	1.6e-19	94.0
chr1.s_4817	chr09	97.96	49	1	0	1	49	72632937	72632889	2.7e-19	93.0
chr1.s_4817	chr09	96.08	51	2	0	1	51	9991794	9991844	3.3e-19	93.0
chr1.s_4817	chr09	96.08	51	2	0	1	51	127455469	127455519	3.3e-19	93.0
chr1.s_4817	chr09	96.08	51	2	0	1	51	108904524	108904474	3.3e-19	93.0
chr1.s_4817	chr09	94.34	53	3	0	1	53	105557224	105557276	5.2e-19	92.0
chr1.s_4817	chr09	96.00	50	2	0	1	50	104461212	104461261	1.2e-18	91.0
chr1.s_4817	chr09	95.92	49	2	0	1	49	139758562	139758514	1.8e-18	90.0
chr1.s_4817	chr09	94.12	51	3	0	1	51	122213269	122213219	2.1e-18	90.0
