chr1.s_4817	Chr0	100.00	100	0	0	1	100	7098348	7098249	8.5e-50	194.0
chr1.s_4817	Chr2	98.36	61	1	0	1	61	4678929	4678869	9.7e-26	115.0
chr1.s_4817	Chr2	93.44	61	4	0	1	61	213633563	213633503	5.7e-23	105.0
chr1.s_4817	Chr2	98.15	54	1	0	1	54	207350660	207350713	3.3e-22	103.0
chr1.s_4817	Chr2	98.15	54	1	0	1	54	198288112	198288059	3.3e-22	103.0
chr1.s_4817	Chr2	98.15	54	1	0	1	54	10118731	10118784	1.1e-21	101.0
chr1.s_4817	Chr2	98.11	53	1	0	1	53	53053135	53053083	1.4e-21	101.0
chr1.s_4817	Chr2	96.30	54	2	0	1	54	225295287	225295340	6.0e-21	99.0
chr1.s_4817	Chr2	94.55	55	3	0	1	55	152304019	152303965	1.1e-20	98.0
chr1.s_4817	Chr2	98.04	51	1	0	1	51	14542452	14542502	1.8e-20	97.0
chr1.s_4817	Chr2	98.04	51	1	0	1	51	207693952	207693902	1.8e-20	97.0
chr1.s_4817	Chr2	96.23	53	2	0	1	53	167423464	167423412	2.5e-20	97.0
chr1.s_4817	Chr2	96.23	53	2	0	1	53	168707745	168707693	2.5e-20	97.0
chr1.s_4817	Chr2	94.44	54	3	0	1	54	153041583	153041636	3.9e-20	96.0
chr1.s_4817	Chr2	98.00	50	1	0	1	50	971618	971569	6.6e-20	95.0
chr1.s_4817	Chr2	96.15	52	2	0	1	52	220811344	220811395	9.1e-20	95.0
chr1.s_4817	Chr2	96.08	51	2	0	1	51	150559562	150559612	1.2e-19	94.0
chr1.s_4817	Chr2	94.34	53	3	0	1	53	108345640	108345588	1.6e-19	94.0
chr1.s_4817	Chr2	94.34	53	3	0	1	53	198392871	198392819	1.6e-19	94.0
chr1.s_4817	Chr2	96.08	51	2	0	1	51	66008224	66008274	3.3e-19	93.0
chr1.s_4817	Chr2	94.23	52	3	0	1	52	140089531	140089480	5.9e-19	92.0
chr1.s_4817	Chr2	94.12	51	3	0	1	51	208783328	208783378	7.5e-19	92.0
chr1.s_4817	Chr2	96.00	50	2	0	1	50	180249575	180249624	1.2e-18	91.0
chr1.s_4817	Chr2	94.12	51	3	0	1	51	170542637	170542587	1.9e-18	90.0
chr1.s_4817	Chr2	94.12	51	3	0	1	51	68425885	68425935	2.1e-18	90.0
chr1.s_4817	Chr2	94.12	51	3	0	1	51	189947174	189947124	2.1e-18	90.0
chr1.s_4817	Chr2	89.29	56	6	0	1	56	19194337	19194282	7.3e-18	88.0
chr1.s_4817	Chr2	91.38	58	4	1	1	58	208424363	208424419	2.2e-17	87.0
chr1.s_4817	Chr2	95.74	47	2	0	1	47	28837286	28837332	3.0e-17	86.0
chr1.s_4817	Chr2	92.00	50	4	0	1	50	198341024	198341073	5.0e-17	86.0
chr1.s_4817	Chr2	97.78	45	1	0	1	45	237855755	237855799	3.5e-16	83.0
chr1.s_4817	Chr2	93.62	47	3	0	1	47	200885391	200885437	6.3e-16	82.0
chr1.s_4817	Chr2	86.54	52	7	0	1	52	200885687	200885636	3.0e-14	76.0
chr1.s_4817	Chr10	100.00	58	0	0	1	58	144156280	144156223	2.5e-25	113.0
